@relation sentiment
@attribute 0 string
@attribute 1 string
@attribute 2 {excited,joyful,natural,nervous,sad,angry}
@data
'ㅇㅏㄴㅂㅏㄷ','ㅇㅏㄴㅂㅏㄷㄷㅏ',natural
'ㅇㅏㄴ','ㅆㅣㅅㄷㅏ',natural
'ㅇㅏㄴ','ㅇㅏㄴㅇㅏㄹㄷㅏ',natural
'ㅇㅏㄹㅎㅏ','ㅎㅏㄷㅏ',natural
'ㅇㅏㄹㅇㅏㅂㅗㄷㅏ','ㄲㅏㄹㄷㅏ',natural
'ㅇㅏㄹㅇㅏㅂㅗㄲㅔ','ㄲㅔ',natural
'ㅇㅏㅀㅎㅏ','ㅎㅏㄷㅏ',natural
'ㅇㅐㄱㅣ','ㄴㅏㅇㅗㄷㅏ',natural
'ㅇㅐㄱㅣㅇㅕㅇㅎㅘ','ㅇㅐㄱㅣㅇㅕㅇㅎㅘ',natural
'ㅇㅐㄷㅡㄹㄷㅏㅂㅏㅃㅡㅇㄱㅏ','ㅂㅏㅃㅡㅇㄱㅏ',natural
'ㅇㅑ','ㅇㅑ',natural
'ㅇㅑㄱㅕㄹㅎㅗㄴ','ㄴㅏㄴㅏㄷㅏ',natural
'ㅇㅑㄴㅓㄴ','ㅇㅕㅇㅎㅘㅂㅗㄷㅏ',natural
'ㅇㅑㅅㅣㅂㅇㅗㅂㅜㄴ','ㅌㅔㄲㅏㄷㅏ',natural
'ㅇㅑㄷㅡㄹ','ㅇㅑㄷㅡㄹ',natural
'ㅇㅒㄴㅔ','ㅇㅙ',natural
'ㅇㅒㄷㅡㄹ','ㅇㅒㄷㅡㄹ',natural
'ㅇㅓㄷㅣㅇㅏㅂㅓㄴㅣㅁㅇㅏㅍ','ㄴㅏㅇㅣㄴㅏㄷㅏ',natural
'ㅇㅓㄷㅣ','ㅅㅏㅇㅅㅔㅎㅣㅅㅓㄹㅁㅕㅇㅈㅗㅁ',natural
'ㅇㅓㄷㅣㄴㅈㅣ','ㅇㅓㄷㅣㄴㅈㅣ',natural
'ㅇㅓㄷㅣㄹ','ㅇㅓㄷㅣㄹ',natural
'ㅇㅓㄸㅓㅎㅅㅐㅇㄱㅏㄱ','ㅎㅐㅎㅏㄷㅏ',natural
'ㅇㅓㅅㅓㅁㅏㄹ','ㅎㅏㄷㅏ',natural
'ㅇㅓㅈㅔㅁㅏㄱㅍㅏㄴ','ㅂㅗ',natural
'ㅇㅓㅈㅔㅇㅑㅇㅋㅣㅎㅏㄴㅌㅔㅅㅜㄹ','ㄴㅐㄱㅣ?',natural
'ㅇㅓㅈㅔㅈㅣㄴㅉㅏㅈㅐㅁㅣ','ㅈㅐㅁㅣㅇㅣㅆㄷㅏ',natural
'ㅇㅓㅈㅔㅁㅗㅅㅁㅓㄱ','ㄱㅗㅍㅡㄷㅏ',natural
'ㅇㅓㄴㅈㅔ','ㅍㅕㅇㄱㅏㅎㅏㄷㅏ',natural
'ㅇㅓㄴㅈㅔ','ㅋㅋㅋ',natural
'ㅇㅓㄴㅈㅔㅎㅔㅇㅗㅈㅣㄹ','ㄲㅗㅇㅣㄷㅏ',natural
'ㅇㅓㄹㄱㅜㄹ','ㅂㅏㄴㅂㅏㄴㅎㅏㄷㅏ',natural
'ㅇㅓㄹㄱㅜㄹ','ㅎㅓㅁㅇㅏㄱㅎㅏㄷㅏ',natural
'ㅇㅓㄹㅁㅏ','ㄱㅓㄹㄹㅣㄷㅏ',natural
'ㅇㅓㅁㅊㅓㅇㄱㅣ','ㄷㅐㅎㅏㄷㅏ',natural
'ㅇㅓㅄㄱㅔ','ㄱㅓㅇㅑㄱㅓㄷㅏ',natural
'ㅇㅓㅇㅋ','ㅋ',natural
'ㅇㅔㅅㅡㅇㅝㄴ2%ㅋㅋ','ㅋㅋ',natural
'ㅇㅕㅈㅏㄲㅓ??','ㅈㅏㄲㅓ??',natural
'ㅇㅕㄷㅓㄼㅈㅏㄴ','ㅇㅓㄷㅇㅓㅁㅓㄱㄷㅏ',natural
'ㅇㅕㅈㅏㅂㅗ','ㄴㅜㄴㄴㅏㅈㅊㅜㄷㅏ',natural
'ㅇㅕㅈㅏㅊㅣㄴㄱㅜㅂㅕㅇㅇㅝㄴㄷㅗㅇㄹㅛㅂㅜㄴ','ㄷㅗㅇㄹㅛㅂㅜㄴ',natural
'ㅇㅕㄱㅁㅏㅅㅏㄹㄲㅕ','ㄲㅗ',natural
'ㅇㅕㄱㅅㅣㅇㅕㄹㅡㅁ','ㅁㅓㅍㅡㄹㄹㅓㅇㅓㅇㅜㄹㄹㅣㄷㅏ',natural
'ㅇㅕㄴㄱㅜㅅㅣㄹ','ㅇㅕㄴㄱㅜㅅㅣㄹ',natural
'ㅇㅕㄴㄱㅣㄱㅡㅁ','ㅇㅕㄴㄱㅣㄱㅡㅁㅅㅏㄷㅏ',natural
'ㅇㅕㄴㄱㅣㄱㅡㅁ','ㅇㅕㄴㄱㅣㄱㅡㅁㅎㅏㄷㅏ',natural
'ㅇㅕㄴㅅㅜㅇㅝㄴ','ㅇㅚㅂㅏㄱㅇㅓㅂㅅㅡㅁ',natural
'ㅇㅕㄴㅇㅐ','ㄱㅏㄱㅏㄷㅏ',natural
'ㅇㅖㄹㅣ','ㅇㅖㄹㅣㅎㅏㄷㅏ',natural
'ㅇㅗ!ㄹㅣㅅㅡㅌㅡㄹㅔㅌㅗ','?',natural
'ㅇㅗㄴㅡㄹ','ㄹㅏ',natural
'ㅇㅗㄴㅡㄹ','ㅊㅜㅇㅇㅣㄹ',natural
'ㅇㅗㅃㅏㄴㅣㅁㅇㅏㄴㄴㅕㅇ','ㅇㅏㄴㄴㅕㅇㅎㅏㄷㅏ',natural
'ㅇㅗㅃㅏ','ㅁㅏㄴㄴㅏㄷㅏ',natural
'ㅇㅗㅃㅏㅇㅙㄹㅋㅔㅅㅣㄴ','ㅇㅣㅆㄷㅏ',natural
'ㅇㅗㅃㅏㅈㅓ','ㅇㅛ^^',natural
'ㅇㅗㅅㅣㅂㅇㅝㄴ','ㅋ',natural
'ㅇㅗㅇㅣ','ㅇㅗㅇㅣㅇㅗㄷㅏ',natural
'ㅇㅗㅇㅣㅇ','ㅇㅣㄹㅡㅁ',natural
'ㅇㅗㅋㅣㅇ','ㅇㅗㅋㅣㅇ',natural
'ㅇㅗㅎㅗㅅ,ㅇㅏㅂㅓㄴㅣㅁ..ㄷㄷㄷ','ㅇㅏㅂㅓㄴㅣㅁ..ㄷㄷㄷ',natural
'ㅇㅗㄹ','ㅇㅏㄱㅏㅌㄷㅏ',natural
'ㅇㅗㄹㅎㅐ','ㅇㅗㄹㅎㅐ',natural
'ㅇㅘ','ㅇㅘㅇㅗㄷㅏ',natural
'ㅇㅘㅇㅜ','ㅇㅘㅇㅗㄷㅏ',natural
'ㅇㅘㅇㅜ','ㅇㅘㅇㅗㄷㅏ',natural
'ㅇㅙㄴㅈㅣㅎㅕㄴㅇㅜ','ㄷㅡㅅ',natural
'ㅇㅛㄷㅜㄱㅐ','ㄷㅜㄱㅐ',natural
'ㅇㅜㄹㅣㄷㅏㅅㅓㅅㅁㅕㅇㄷㅏ','ㄲㅗㄱ',natural
'ㅇㅜㄹㅣ','ㅇㅢㄹㅣ',natural
'ㅇㅜㄹㅣㅎㅏㄴㅂㅓㄴ','ㅎㅏㅈㅏㅎㅏㄷㅏ',natural
'ㅇㅜㄹㅣ','ㄱㅕㄱㅣㄷㅏ',natural
'ㅇㅜㄹㅣㄴㅇㅏㄴ','ㄱㅓ',natural
'ㅇㅜㄹㅣㄴ','ㅅㅜㄴㅅㅜㅎㅏㄷㅏ',natural
'ㅇㅜㅅㅓㄴㅈㅜ','ㅂㅐㄷㅏㅇㅈㅜㄷㅏ',natural
'ㅇㅜㅉㅐㄴㅐㅁㅏㄹ','ㄷㅚㄷㅏ',natural
'ㅇㅝㄴㄹㅐㄱㅡㄹㅓㄴㅇㅒ','ㅇㅓㅆㄴㅡㄴㄷㅔ',natural
'ㅇㅟㄱㅣ','ㄱㅗㄷ',natural
'ㅇㅟ','ㄱㅗㅅ',natural
'ㅇㅠㅂㅜ','ㅇㅠㅂㅜㅈㅗㅇㅓㄴ',natural
'ㅇㅠㅎㅏㄱ','ㅇㅠㅎㅏㄱㄱㅏㄷㅏ',natural
'ㅇㅡㅁ','ㅇㅡㅁㄱㅡㄹㅓㅎㄷㅏ',natural
'ㅇㅡㅁㅇㅏㅁㅜㄹㅕㅁ..','ㅇㅏㅁㅜㄹㅕㅁ..',natural
'ㅇㅡㅇ','ㅇㅡㅇ',natural
'ㅇㅡㅇㄱㅗ','ㅇㅡㅇㄱㅗㄷㅏ',natural
'ㅇㅡㅇㄱㅡㄹㅐ','ㅇㅡㅇㄱㅡㄹㅐ',natural
'ㅇㅡㅇㅁㅜ','ㄷㅗㄴㅂㅓㄹㄷㅏ',natural
'ㅇㅡㅇㅇㅏㅁㅜㄱㅓ','ㅇㅡㅇ',natural
'ㅇㅡㅇㅈㅣㅂ','ㅈㅣㅁㅆㅏㄷㅏ',natural
'ㅇㅡㅇ?','ㅇㅡㅇ',natural
'ㅇㅡㅇ~ㄴㅔ','ㅇㅡㅇㅇㅒㄱㅣㅎㅏㄷㅏ',natural
'ㅇㅡㅇㄷㅏㅂㅂㅏㄹㅏㅁ','ㅇㅡㅇㄷㅏㅂㅂㅏㄹㅏㅁ',natural
'ㅇㅢㅇ?','ㅇㅢㅇ?',natural
'ㅇㅣㄱㅓㅆㅓ','ㅇㅏㅈㅓㅆㅣㅎㅏㄷㅏ',natural
'ㅇㅣㄱㅓㄹㅁㅓㄱㅇㅓㅈㅝㅇㅑ','ㅇㅣㄱㅓㄹㅁㅓㄱㅇㅓㅈㅝㅇㅑ',natural
'ㅇㅣㄱㅔㅁㅝㄴㅅㅗㄹㅣㄴㅈㅣ','ㅅㅗㄹㅣㅅㅗㄷㅏ',natural
'ㅇㅣㄸㅏㄱㅏㄱㅔㅅ','ㅇㅣㄸㅏㄱㅏㅇㅣㄸㅏ',natural
'ㅇㅣㄸㅏㄱㅏㄴㅐ','ㅈㅜㄹㄷㅏ',natural
'ㅇㅣㄹㅓㄹㄸㅐㄱㅣㅎㅚㅋ','ㅇㅣㄹㅓㄹㄸㅐㄱㅣㅎㅚㅋ',natural
'ㅇㅣㅅㅐㅇㅋㅟ','ㄱㅏㄹㅁㅏㅅㅣㄷㅏ',natural
'ㅇㅣㅈㅔ','ㅇㅣㅈㅔ',natural
'ㅇㅣㅈㅔ','ㅁㅗㅅㅎㅏㄷㅏ',natural
'ㅇㅣㅈㅔㅌㅔㅁㅏㅈㅜ','ㅂㅏㄱㅅㅏㄹ',natural
'ㅇㅣㅊㅓㄴ','ㄴㅗㅇㅅㅏ',natural
'ㅇㅣㅊㅓㄴ','ㅇㅣㅅㅏㄱㅏㄷㅏ',natural
'ㅇㅣㄴ','ㅇㅣㄴ',natural
'ㅇㅣㄴㅈㅓㅇ','ㅈㅣㄱㅡㅁㅍㅣㄹㅇㅛㅎㅏㄷㅏ',natural
'ㅇㅣㄴㅈㅔㅇㅜㄹㅣ','ㅅㅓㅇㅍㅜㅁㅂㅗㄷㅏ',natural
'ㅇㅣㄹㄷㅏㄴ','ㅇㅣㄹㄷㅏㄴ',natural
'ㅇㅣㄹㄷㅏㄴ','ㅇㅣㄹㄷㅏㄴㅁㅜㄹㅇㅓㅂㅗㄷㅏ',natural
'ㅇㅣㄹㅈㅜㅇ','ㄱㅏㅂㄴㅔ',natural
'ㅈㅏㅇㅣㅈㅔ','ㄷㅔㄷㅏ',natural
'ㅈㅏㄹ','ㅂㅜㅌㅏㄱㄷㅡㄹㅣㄷㅏ',natural
'ㅈㅏㄹㄴㅕ','ㅈㅏㄹㄷㅏ',natural
'ㅈㅏㅇㄱㅣㄱㅏㄴ','ㅎㅏㄷㅏ',natural
'ㅈㅓㄱㅓㅇㅣㅂㅓㄴㅈㅜ','ㅂㅓㄴㅈㅜ',natural
'ㅈㅓ','ㅈㅓㅎㅏㄷㅏ',natural
'ㅈㅓ','ㅌㅗㅇㄱㅏㄷㅏ',natural
'ㅈㅓㄴㅕㄱ','??',natural
'ㅈㅓㄴㅂㅓㄴㅁㅝㅈㅣ','ㅁㅝㅈㅣ',natural
'ㅈㅓㄴㅎㅘ','ㅈㅓㄴㅎㅘㅎㅏㄷㅏ',natural
'ㅈㅓㅇㄷㅗㅈㅓㅇ','ㅋㅗㄹ',natural
'ㅈㅓㅇㅂㅗㅌㅗㅇ','ㅈㅜㄷㅏ',natural
'ㅈㅓㅇㅂㅜㄹㅓㅅㅣㅇㅏfta','ㅈㅐㅊㅜㅈㅣㄴ',natural
'ㅈㅔㄱㅜㄴㄷㅡㄹ','ㅈㅔㄱㅜㄴ',natural
'ㅈㅔㅅㅜㅆㅣ','ㅎㅏㅈㅣㅎㅏㄷㅏ',natural
'ㅈㅔㄴㅈㅏㅇㄹㅔ','ㅅㅕㄴ',natural
'ㅈㅔㄹ','ㅈㅔㄹㅁㅏㅅㅇㅣㅆㄷㅏ',natural
'ㅈㅗㄱㅐㅁㅓㄱㄴㅑ','ㅈㅗㄱㅐㅁㅓㄱㄴㅑ',natural
'ㅈㅗㅅㅓㄴㅇㅣㅇㄱㅏ','ㅈㅗㅅㅓㄴㅇㅣㅇㄱㅏ',natural
'ㅈㅗㄹ','ㅈㅗㄹㅈㅗㄷㅏ',natural
'ㅈㅗㄹ','ㅈㅗㄹㅈㅗㄷㅏ',natural
'ㅈㅗㅁ','ㄷㅏㅇㅎㅘㅇㅎㅏㄷㅏ',natural
'ㅈㅗㅎㅇㅏㅊㅣㅁ','ㅇㅏㅊㅣㅁ',natural
'ㅈㅗㅎㅇㅏㅅ','ㅇㅏㅅㄷㅏ',natural
'ㅈㅜㄹㅑㅇㅎㅏㄴ','ㅂㅕㅇㅈㅜㄹㅇㅣㄷㅏ',natural
'ㅈㅜㅁㅏㄹㅇㅣㅈㅏ','ㅇㅣㅈㅏ',natural
'ㅈㅜㅅㅣㄱㅅㅣㅈㅏㅇㄱㅗ','ㅈㅓㅁㄱㅏㅌㄷㅏ',natural
'ㅈㅜㄱㅎㅏ','ㅇㅏㄴㅣㄷㅏ',natural
'ㅈㅜㄱㅇㅣㄹㅏ','ㅇㅘㅇㅗㄷㅏ',natural
'ㅈㅣㄱㅡㅁㄱㅣㄱㅘㄴ','ㄱㅓㅈㅣㄱㅓㄷㅏ',natural
'ㅈㅣㄱㅡㅁㅎㅕㅇㅅㅜㄴㅣㅁ','ㅎㅓㄹㅏㄱㅁㅏㅌ',natural
'ㅈㅣㄱㅡㅁㅂㅗㄴㅣㄲㅏ','ㅈㅣㄱㅡㅁㅂㅗㄴㅣㄲㅏ',natural
'ㅈㅣㅎㅏㅊㅓㄹ','ㅊㅚㅅㅓㄴㄱㅏㅇㅛㄱㅏㄷㅏ',natural
'ㅈㅣㅁ','ㅈㅣㅁㅈㅣㄷㅏ',natural
'ㅈㅣㅂ','?',natural
'ㅈㅣㅂㅈㅜㅇ','ㅈㅣㅂㅈㅜㅇㅎㅏㄷㅏ',natural
'ㅊㅏㅂㅕㄹ','ㄱㅜ',natural
'ㅊㅏㅁㄱㅗ','ㄴㅏㅇㅗㄷㅏ',natural
'ㅊㅏㅇㅈㅗㄱㅕㅇㅈㅔ','ㅇㅣㅌㅡㄹㄴㅐㅅㅔㅇㅜㄷㅏ',natural
'ㅊㅓㄹㄱㅏㄹㅜ','ㅇㅣㅅㄷㅏ',natural
'ㅊㅜㄹㄱㅜㅈㅓㄴㄹㅑㄱ','ㅈㅓㄴㄹㅑㄱ',natural
'ㅊㅣㄹ','ㅊㅣㄹㅊㅣㄷㅏ',natural
'ㅊㅣㄹㅇㅝㄹㅇㅣㅅㅣㅂㅇㅣ','ㅈㅓㄱㅓㅎㅏㄷㅏ',natural
'ㅋㅂㅏㅂㅇㅏㅈㅓㅆㅣ','ㅇㅏㅈㅓㅆㅣ',natural
'ㅋㅋㅋㅗㅅㅡㅍㅣ','ㄲㅐㅈㅣㄷㅏ',natural
'ㅋㅓㅍㅣㅁㅏㅅㅣㄱㅗ','ㅈㅏㅁㄲㅐㄷㅏ',natural
'ㅋㅗㅅㅡㄷㅏㄱ','ㅁㅗㄹㅡㄷㅏ',natural
'ㅋㅗㅅㅡㅍㅣ1799.01','ㄴㅔㄲㅐㅈㅣㄷㅏ',natural
'ㅋㅗㅅㅡㅍㅣㄱㅣㅈㅜㄴ','ㄱㅓㄱㅓㄷㅏ',natural
'ㅋㅗㅅㅡㅍㅣㅎㅕㄴㅈㅐ1887ㅍㅗㅇㅣㄴㅌㅡ','ㅋㅋㅋㅋ',natural
'ㅋㅗㅅㅡㅍㅣ','ㅇㅔㅇㅔㄷㅏ',natural
'ㅋㅣㅇㅜㄱㅓ','ㄱㅓㄱㅓㄷㅏ',natural
'ㅌㅗㅇㅛㅇㅣㄹ','ㄴㅔ',natural
'ㅌㅗㅇㅎㅘㅈㅓㄴㅁㅜㄴㄱㅏ','ㅈㅓㄴㅁㅜㄴㄱㅏㅈㅔ',natural
'ㅌㅚㄱㅡㄴㅇㅏㄴㅎㅏㄴㅑㅁ','ㅇㅏㄴㅎㅏㄴㅑㅁ',natural
'ㅌㅜㅊㅓㄱ','ㅌㅜㅊㅓㄱ',natural
'ㅌㅣㅂㅣㅇㅔ','ㄴㅡㄹㄷㅏ',natural
'ㅍㅕㄴㅇㅠㄱㅁㅏㅅㄴㅏㄱㅓㅆㄷㅏ!','ㅍㅕㄴㅇㅠㄱㅁㅏㅅㄴㅏㄱㅓㅆㄷㅏ!',natural
'ㅍㅕㄴㅇㅠㄱ','ㄷㅙㅈㅣㅁㅓㄹㅣㅁㅏㅈㄷㅏ',natural
'ㅍㅗㄱㄹㅏㄱㅈㅏㅇ','ㅈㅏㅇㅅㅏ',natural
'ㅍㅗㄴㅁㅏㄴㅈㅣㅈㅏㄱ','ㅈㅔㅂㅏㅃㅡㄷㅏ',natural
'ㅍㅜㄹㅁㅜㅇㅝㄴㅎㅗㄹㄷㅣㅇㅅㅡ','ㅋ',natural
'ㅎㅏㅇㅏ','ㄱㅔ',natural
'ㅎㅏㄱㅡㄴㄷㅔ','ㅎㅏㄷㅏ',natural
'ㅎㅏㅈㅣ','ㅁㅔㄷㅏ',natural
'ㅎㅏㄴㄱㅜㄱㅇㅓ','ㄷㅜㄷㅏ',natural
'ㅎㅏㄴㅅㅣ','ㅁㅓㅅㅆㅡㄷㅏ',natural
'ㅎㅏㄴㅇㅣㄹㅎㅏㄴ','ㅎㅏㄴ',natural
'ㅎㅏㄹ','ㅎㅏㄹ',natural
'ㅎㅏㄺ','ㅎㅏㄺ',natural
'ㅎㅓㄹㄴㅗㅅㅡㅌㅡ','ㄷㅏㅁㅜㅅㅡㄴㅔ',natural
'ㅎㅓㄺㅂㅏㄴㅈㅓㄴ','ㅂㅏㄴㅈㅓㄴ',natural
'ㅎㅔㄹㄱㅣ','ㅎㅔㄹㄱㅣ',natural
'ㅎㅔㄹㅗㅂㅣ','ㅈㅓㄴㅈㅓㄹㄷㅏ',natural
'ㅎㅔㄹㅗㅂㅣ','ㄴㅔ',natural
'ㅎㅔㄹㅗㅂㅣ','ㅈㅓㄴㅈㅓㄹㄷㅏ',natural
'ㅎㅕㄴㄱㅡㅁ','ㄷㅡㅅㅎㅏㄷㅏ',natural
'ㅎㅕㄴㄱㅡㅁ','ㅊㅚㄱㅗ',natural
'ㅎㅗㅇㅗㅇ','ㅋㅋ',natural
'ㅎㅘㄱㅅㅣㄹ','ㅈㅜㄹㄷㅏ',natural
'ㅎㅡㅁㅊㅜㄹㄱㅜㅈㅓㄴㄹㅑㄱ','ㅈㅓㄴㄹㅑㄱㅂㅓㄹㅆㅡㄷㅏ',natural
'ㅎㅡㅁ.ㄱㅗㅈㅓㅁ','ㅇㅙㅇㅚㄷㅏ',natural
'ㅎㅢㅅㅗㅅㅣㄱㅇㅣㅎㅢㅅㅗㅅㅣㄱ','ㅎㅢㅅㅗㅅㅣㄱㅇㅣㅆㄷㅏ',natural
'..ㅠㅁㅠ','ㅠㅁㅠ',sad
'21','ㅇㅔ',sad
'T.T','T.T',sad
'TT','TT',sad
'ㄱㅏㄷㅚ','ㄷㅚㄱㅓㄷㅏ',sad
'ㄱㅏㅎㅏ','ㄱㅓㅅ',sad
'ㄱㅏㅇㅣㄹ','ㅅㅜㅇㅣㅅㄷㅏ',sad
'ㄱㅏㅅㅡㅁ','ㄱㅏㅅㅡㅁㅇㅏㅍㅡㄷㅏ',sad
'ㄱㅏㅈㅗㄱ','ㄴㅡㄲㅣㄷㅏ',sad
'ㄱㅏㅈㅣㄱㅏㅈㅣ','ㄱㅏㅈㅣㄷㅏ',sad
'ㄱㅏㅈㅣㅜ','ㄱㅏㅈㅣㄷㅏ',sad
'ㄱㅏㅌㅇㅣㅇㅗ','ㅈㅗㅎㄷㅏ',sad
'ㄱㅐㅁㅓㄹㅇㅓ..','ㅎㅠ',sad
'ㄱㅑㅇㅊㅔㄴㅕㅁ','ㄷㅐㅇㄱㅣㄷㅏ',sad
'ㄱㅓㅈㅣ','ㄲㅐㅇㄲㅐㅇ',sad
'ㄱㅓㄱㅈㅓㅇㄷㅙㅈㅜㄱㄱㅔㅆㄴㅔ','ㄱㅓㄱㅈㅓㅇㄷㅙㅈㅜㄱㄱㅔㅆㄴㅔ',sad
'ㄱㅓㄱㅈㅓㅇ','ㄱㅓㄱㅈㅓㅇ',sad
'ㄱㅓㄱㅈㅓㅇ','ㅎㅏㄷㅏ',sad
'ㄱㅕㄴㄷㅣㅎㅣㅁㄷㅡㄹ','ㅎㅣㅁㄷㅡㄹㄷㅏ',sad
'ㄱㅕㄹㄱㅜㄱㄱㅡㄹㅓㅎㄱㅔㄷㅙㅆㄱㅜ','.',sad
'ㄱㅖㅅㅗㄱㅁㅓㄹㅣ','ㅇㅏㅍㅏ',sad
'ㄱㅗㅅㅐㅇ','ㅈㅣ.',sad
'ㄱㅗㅅㅐㅇ','ㄱㅗㅅㅐㅇㅅㅣㄷㅏ',sad
'ㄱㅘㅈㅏㅁㅓㄱㄱㅗㅅㅣㅍㅇㅡㄴㄷㅔㄱㅘㅈㅏ','ㅁㅗㅅㅁㅓㄱㅇㅓ',sad
'ㄱㅙㄴㅊㅏㄶㅇㅣㅎㅐ','ㅈㅜㄷㅏ',sad
'ㄱㅙㄴㅊㅏㄶ.','ㄱㅙㄴㅊㅏㄶㄷㅏ',sad
'ㄱㅙㄴㅊㅏㄶㅈㅣ','ㅈㅣㄷㅏ',sad
'ㄱㅜㄴㄷㅐㅁㅏㄴㄱㅜㄴㄷㅐ','ㅅㅗㄱㅅㅏㅇㅎㅏㄷㅏ',sad
'ㄱㅡㄱㅏㄴㅅㅓㅂ','ㄴㅡㄲㅣㄷㅏ',sad
'ㄱㅡㄱㅔㅈㅗㅁ.ㄱㅗㄴㅇㅛㄱ','ㄱㅗㄴㅇㅛㄱㅎㅏㅈㅣㅁㅏㄴㅎㅏㄷㅏ',sad
'ㄱㅡㄴㅑㅇㄴㅜㄴㅁㅜㄹ','ㅁㅏㄹㅁㅏㄹㄷㅏ',sad
'ㄱㅡㄴㅑㅇㄴㅣ','ㄱㅡㄴㅑㅇㅅㅐㅇㄱㅏㄱㅎㅏㄷㅏ',sad
'ㄱㅡㄴㅑㅇㅁㅗㅅㄷㅚ','ㄱㅓㅅㅣㅇㅅㅜㅇㅅㅐㅇㅅㅜㅇㅎㅏㄷㅏ',sad
'ㄱㅡㄴㅣㄲㅏ','ㄱㅡ',sad
'ㄱㅡㄸㅐ','ㄱㅡㄸㅐㅈㅗㅎㄷㅏ',sad
'ㄱㅡㄹㅐㅅㅣㄹㅋㅓㅅㅇㅜㄹㅇㅓ','ㄱㅡㄹㅐ',sad
'ㄱㅡㄹㅐㄷㅗㄱㅏㅈㅗㄱ','ㄱㅡㄹㅐㄱㅘㄴㄹㅣㅁㅗㅅㅎㅏㄷㅏ',sad
'ㄱㅡㄹㅐㅅㅓㄱㅕㄹㄱㅜㄱ','ㄱㅡㄹㅐㅅㅓㄱㅕㄹㄱㅜㄱㅇㅜㄹㄷㅏ',sad
'ㄱㅡㄹㅐㅅㅓㄱㅏ','ㄱㅏㄴㅡㄹㄷㅏ',sad
'ㄱㅡㄹㅐㅅㅓㅆㅏㅇㅜ','ㅂㅗㄷㅏ',sad
'ㄱㅡㄹㅓㄱㅗㅂㅗ','ㄱㅡㄹㅓㄱㅡㄹㅡㄷㅏ',sad
'ㄱㅡㄹㅓㅈㅣ','ㅈㅣㄷㅏ',sad
'ㄱㅡㄹㅓㄴㄱㅔ','ㄱㅡㄹㅓㄴㄱㅔ',sad
'ㄱㅡㄹㅓㄹㅇㅣㄹ','ㅇㅣㅆㄷㅏ',sad
'ㄱㅡㄹㅓㅎㄱㅔㅅㅐㅇㄱㅏㄱ','ㅈㅓㅇㅎㅏㄷㅏ',sad
'ㄱㅡㄹㅣㅂㄷㅏ','ㄱㅡㄹㅣㅂㄷㅏ',sad
'ㄱㅡㅁㅏㄴㅇㅜㄹ','ㄱㅡㅁㅏㄴㄱㅡㅇㅜㄹㅇㅜㄹㄷㅏ',sad
'ㄱㅡㅁㅏㄴㅅㅣㅍㅇㅓ','ㅅㅣㅍㅇㅓㅅㅣㅍㄷㅏ',sad
'ㄱㅡㅅㅏㄹㅏㅁ','ㄱㅡ',sad
'ㄱㅡㄴㄷㅔㅇㅣ','ㄱㅔㄷㅓㅇㅓㅄㄷㅏ',sad
'ㄱㅡㄴㄷㅔㅇㅣㄹㄴㅕㄴㄴㅜㅇㅝ','ㄱㅔㅊㅏㅂㅜㄴㅎㅐㅈㅣㄷㅏ',sad
'ㄱㅡㄴㄷㅔㅎㅡㅁ..','ㅎㅡㅁ..',sad
'ㄱㅡㄴㄷㅣ','ㅁㅗㅅㅎㅏㄱㅔㅅㅇㅗㅜㅜㅡ',sad
'ㄱㅣㄹㅕㄷㅗㄱㅣ','ㅅㅗㅅㅣㄱㅇㅓㅄㄷㅏ',sad
'ㄱㅣㅂㅜㄴㅇㅏㄴ','ㄱㅣㅂㅜㄴㅇㅏㄴㅈㅗㅎㄷㅏ',sad
'ㄱㅣㅇㅜㄴ','ㅅㅓㄴㅌㅐㄱㅎㅏㄴㄱㅣㄹㄴㅏㄴㅏㄷㅏ',sad
'ㄱㅣㅇㅜㄴ','ㅉㅜㄱㅉㅜㄱㅃㅏㅈㅣㄷㅏ',sad
'ㄱㅣㅈㅗㄴㅇㅣㄴㅇㅝㄴ','ㅇㅣㄴㅇㅝㄴㅈㅏㄹㅡㄷㅏ',sad
'ㄴㄴㄱㅙㄴㅊㅏㄶ','ㄴㄴㄱㅙㄴㅊㅏㄶ',sad
'ㄴㅏ','ㅇㅣㄹㄸㅐㄹㅕㅊㅣㄷㅏ',sad
'ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',sad
'ㄴㅏ','ㄴㅔ',sad
'ㄴㅏㄱㅏㄱㅔ','ㄱㅏㅌㄷㅏ',sad
'ㄴㅏㅇㅏ','ㅇㅣㅎㅐㅇㅏㄴㄷㅚㄷㅏ',sad
'ㄴㅏㅇㅓㅈㅔ','ㅂㅗㄹㅓㄸㅏㅇㅗㄷㅏ',sad
'ㄴㅏㅅㅓㅅㅅㅣ','ㅈㅏㅅㄷㅏ',sad
'ㄴㅏㄷㅗ','ㄱㅗㅅㅣㅍㅇㅓㅠㅠ',sad
'ㄴㅏㄷㅗ','ㄴㅏㄷㅗㄴㅏㄷㅏ',sad
'ㄴㅏㄷㅜㅜㅇㅓㅈㅔ','ㄷㅔㄷㅏ',sad
'ㄴㅏㄷㅜ..ㅠㅠ','ㅠㅠ',sad
'ㄴㅏㄷㅜㅎㅠ','……..ㅠ',sad
